"Player","Team","GP","MP","GS","Goals","Shots","Shots.per.90","Shot.Accuracy","Shot.GK.Stop","Shot.Def.Stop","Shot.Miss","xG","Shot.Pressed","Pct.Shots.Pressed","A6.Shots","A18.Shots","A3L.Shots","A3C.Shots","A3R.Shots","Far.Shots","Assists","Key.Passes","Key.Assists","Second.Assists","Assists.per.90","Key.Passes.per.90","Big.Chances","Big.Chances.per.90","BC.Scored","BC.Conversion.Pct","BC.SOG","BC.Shot.Miss","BC.Dispossess","BC.Created","BC.Lost","Pass.Comp","Pass.Att","Pass.Att.per.90","Pass.Comp.Pct","opPass.Comp","opPass.Att","opPass.Att.per.90","opPass.Comp.Pct","opPPass.Comp","opPPass.Att","opPPass.Att.per.90","opPPass.Comp.Pct","Pct.opPass.Pressed","rFreq.Pass.Fwd","rFreq.Pass.Side","rFreq.Pass.Back","fwPass.Comp","fwPass.Att","fwPass.Att.per.90","fwPass.Comp.Pct","sPass.Comp","sPass.Att","sPass.Att.per.90","sPass.Comp.Pct","bPass.Comp","bPass.Att","bPass.Att.per.90","bPass.Comp.Pct","rFreq.A3.Passes","rFreq.M3.Passes","rFreq.D3.Passes","A3Pass.Comp","A3Pass.Att","A3Pass.Att.per.90","A3Pass.Comp.Pct","M3Pass.Comp","M3Pass.Att","M3Pass.Att.per.90","M3Pass.Comp.Pct","D3Pass.Comp","D3Pass.Att","D3Pass.Att.per.90","D3Pass.Comp.Pct","rFreq.A3.opPasses","rFreq.M3.opPasses","rFreq.D3.opPasses","A3opPass.Comp","A3opPass.Att","A3opPass.Att.per.90","A3opPass.Comp.Pct","M3opPass.Comp","M3opPass.Att","M3opPass.Att.per.90","M3opPass.Comp.Pct","D3opPass.Comp","D3opPass.Att","D3opPass.Att.per.90","D3opPass.Comp.Pct","Pass.Comp.D3toD3","Pass.Comp.D3toM3","Pass.Comp.D3toA3","Pass.Comp.M3toD3","Pass.Comp.M3toM3","Pass.Comp.M3toA3","Pass.Comp.A3toD3","Pass.Comp.A3toM3","Pass.Comp.A3toA3","rFreq.opPass.Fwd","rFreq.opPass.Side","rFreq.opPass.Back","fwopPass.Comp","fwopPass.Att","fwopPass.Att.per.90","fwopPass.Comp.Pct","sopPass.Comp","sopPass.Att","sopPass.Att.per.90","sopPass.Comp.Pct","bopPass.Comp","bopPass.Att","bopPass.Att.per.90","bopPass.Comp.Pct","Pct.Passes.Pressed","PPass.Comp","PPass.Att","PPass.Att.per.90","PPass.Comp.Pct","rFreq.PPass.Fwd","rFreq.PPass.Side","rFreq.PPass.Back","fwPPass.Comp","fwPPass.Att","fwPPass.Att.per.90","fwPPass.Comp.Pct","sPPass.Comp","sPPass.Att","sPPass.Att.per.90","sPPass.Comp.Pct","bPPass.Comp","bPPass.Att","bPPass.Att.per.90","bPPass.Comp.Pct","Cross.Comp","Cross.Att","Cross.Att.per.90","Cross.Att.per.opPass","Cross.Comp.Pct","Corner.Crosses","Deep.Crosses","Launch.Comp","Launch.Att","Launch.Att.per.90","Launch.Att.per.Pass","Launch.Comp.Pct","Through.Comp","Through.Att","Through.Att.per.90","Through.Att.per.Pass","Through.Att.per.opPass","Through.Comp.Pct","Throw.In.Comp","Throw.In.Att","Throw.In.Att.per.90","Throw.In.Att.per.Pass","Throw.In.Comp.Pct","Corner.Kicks.Completed","Corner.Kicks.Taken","CK.Comp.Pct","CK.Assist","CK.Key.Pass","FK.Pass.Comp","FK.Pass.Att","FK.Pass.Comp.Pct","FK.Assist","FK.Key.Pass","FK.Shot","FK.Scored","Free.Kicks.Taken","Take.Ons","Take.Ons.per.90","TO.Won","TO.Lost","TO.Win.Pct","Dispossessed","Lost.Touches","All.Possessions.Disrupted","NA.","Poss.Disrupted.per.90","Aerial.Duels","Aerial.Duels.per.90","AD.Won","AD.Lost","AD.Win.Pct","Tackles","Dispossesses","All.Opp.Poss.Disrupted","Opp.Poss.Disrupted.per.90","Dribbled","Dribbled.per.90","Press.Opp","Challenge.Opp","Recoveries","Recoveries.per.90","Def.Recoveries","Poss.Recoveries","Interceptions","Int.per.90","Int.per.OP.Pass","Blocks","Blocks.per.90","Clearances","Clearances.per.90","Ball.Shields","Offsides","Fouls.Won","Fouls.Conceded","Yellow.Cards","Red.Cards","Penalties.Won","Penalties.Conceded","E.to.Goals","OG","E.to.Big.Chances","BC.Stopped","Saves","Goals.Allowed","GK.SOG.Faced","GperSOG","BC.SOG.Faced","BC.Saves","BC.Goals.Allowed","GperBCSOG","High.Balls.Faced","HB.Won","HB.Lost","HB.Caught","HB.Punched","HB.Parried","HB.Collected","HB.Fouls.Won","Crosses.Faced","Crosses.Won","Crosses.Lost","Corner.Kicks.Faced","CKs.Won","CKs.Lost","Free.Kicks.Faced","FKs.Won","FKs.Lost","no","Smothers.Won","Smothers.Lost","GK.Overall.Pass.Comp","GK.Overall.Pass.Att","GK.Overall.Pass.Comp.Pct","GK.Throw.Comp","GK.Throw.Att","GK.Throw.Comp.Pct","GK.Drop.Kick.Comp","GK.Drop.Kick.Att","GK.Drop.Kick.Comp.Pct","GKFK.Comp","GKFK.Att","GKFK.Comp.Pct","HB.Win.Pct"
"DiBernardo","CRS",1,95,1,0,1,0.947368421052632,1,1,0,0,0.0644204999755926,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,27,33,31.2631578947368,0.818181818181818,23,29,27.4736842105263,0.793103448275862,13,16,15.1578947368421,0.8125,0.551724137931034,0.545454545454545,0.212121212121212,0.242424242424242,12,18,17.0526315789474,0.666666666666667,7,7,6.63157894736842,1,8,8,7.57894736842105,1,0.303030303030303,0.575757575757576,0.121212121212121,9,10,9.47368421052632,0.9,15,19,18,0.789473684210526,3,4,3.78947368421053,0.75,0.303030303030303,0.575757575757576,0.121212121212121,9,10,9.47368421052632,0.9,15,19,18,0.789473684210526,3,4,3.78947368421053,0.75,1,2,0,2,11,2,0,0,9,0.586206896551724,0.137931034482759,0.275862068965517,11,17,16.1052631578947,0.647058823529412,4,4,3.78947368421053,1,8,8,7.57894736842105,1,0.484848484848485,13,16,15.1578947368421,0.8125,0.5,0.1875,0.3125,5,8,7.57894736842105,0.625,3,3,2.84210526315789,1,5,5,4.73684210526316,1,2,2,1.89473684210526,0.0689655172413793,1,2,0,0,3,2.84210526315789,0.0909090909090909,0,1,2,1.89473684210526,0.0606060606060606,0.0689655172413793,0.5,0,0,0,0,NA,3,3,1,0,0,1,1,1,0,0,0,0,1,2,1.89473684210526,0,2,0,1,2,5,0,4.73684210526316,3,2.84210526315789,1,2,0.333333333333333,3,2,5,4.73684210526316,4,3.78947368421053,50,8,9,8.52631578947368,8,1,3,2.84210526315789,0,6,5.68421052631579,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA
"Doniak","WNYF",1,6,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,1,15,0,1,0,0,0,1,0,15,0,0,0,0,NA,0,0,0,0,0,0,4,1,1,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA
"Dunn","WAS",1,93,1,0,2,1.93548387096774,0,0,0,2,0.300793091766453,1,0.5,0,2,0,0,0,0,1,1,1,0,0.967741935483871,0.967741935483871,0,0,0,NA,0,0,0,0,0,26,40,38.7096774193548,0.65,25,39,37.741935483871,0.641025641025641,7,12,11.6129032258065,0.583333333333333,0.307692307692308,0.425,0.275,0.3,7,17,16.4516129032258,0.411764705882353,7,11,10.6451612903226,0.636363636363636,12,12,11.6129032258065,1,0.4,0.525,0.075,9,16,15.4838709677419,0.5625,14,21,20.3225806451613,0.666666666666667,3,3,2.90322580645161,1,0.4,0.525,0.075,9,16,15.4838709677419,0.5625,14,21,20.3225806451613,0.666666666666667,3,3,2.90322580645161,1,3,0,0,0,12,2,0,0,9,0.435897435897436,0.282051282051282,0.282051282051282,7,17,16.4516129032258,0.411764705882353,7,11,10.6451612903226,0.636363636363636,11,11,10.6451612903226,1,0.3,7,12,11.6129032258065,0.583333333333333,0.333333333333333,0.25,0.416666666666667,0,4,3.87096774193548,0,2,3,2.90322580645161,0.666666666666667,5,5,4.83870967741935,1,1,3,2.90322580645161,0.0769230769230769,0.333333333333333,3,0,0,0,0,0,NA,1,5,4.83870967741935,0.125,0.128205128205128,0.2,1,1,0.967741935483871,0.025,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,11,10.6451612903226,9,2,0.818181818181818,0,5,7,0,6.7741935483871,5,4.83870967741935,3,2,0.6,2,2,4,3.87096774193548,6,5.80645161290323,17,2,9,8.70967741935484,5,4,0,0,0,9,8.70967741935484,1,0.967741935483871,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA
"Dydasco","WAS",1,93,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,30,43,41.6129032258064,0.697674418604651,25,35,33.8709677419355,0.714285714285714,6,6,5.80645161290323,1,0.171428571428571,0.790697674418605,0.0930232558139535,0.116279069767442,23,34,32.9032258064516,0.676470588235294,2,4,3.87096774193548,0.5,5,5,4.83870967741935,1,0.13953488372093,0.790697674418605,0.0697674418604651,4,6,5.80645161290323,0.666666666666667,24,34,32.9032258064516,0.705882352941177,2,3,2.90322580645161,0.666666666666667,0.13953488372093,0.790697674418605,0.0697674418604651,4,6,5.80645161290323,0.666666666666667,24,34,32.9032258064516,0.705882352941177,2,3,2.90322580645161,0.666666666666667,1,1,0,1,19,4,0,0,4,0.771428571428571,0.114285714285714,0.114285714285714,19,27,26.1290322580645,0.703703703703704,2,4,3.87096774193548,0.5,4,4,3.87096774193548,1,0.13953488372093,6,6,5.80645161290323,1,0.833333333333333,0.166666666666667,0,5,5,4.83870967741935,1,1,1,0.967741935483871,1,0,0,0,NA,0,2,1.93548387096774,0.0571428571428571,0,2,0,1,3,2.90322580645161,0.0697674418604651,0.333333333333333,2,3,2.90322580645161,0.0697674418604651,0.0857142857142857,0.666666666666667,4,7,6.7741935483871,0.162790697674419,0.571428571428571,0,0,NA,0,0,1,1,1,0,0,0,0,1,0,0,0,0,NA,0,2,2,0,1.93548387096774,3,2.90322580645161,2,1,0.666666666666667,0,0,0,0,1,0.967741935483871,5,4,5,4.83870967741935,3,2,3,2.90322580645161,0,6,5.80645161290323,1,0.967741935483871,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA
"Eddy","WNYF",1,94,1,0,1,0.957446808510638,1,1,0,0,0.0283594161190971,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,36,49,46.9148936170213,0.73469387755102,31,42,40.2127659574468,0.738095238095238,28,34,32.5531914893617,0.823529411764706,0.80952380952381,0.63265306122449,0.163265306122449,0.204081632653061,21,31,29.6808510638298,0.67741935483871,7,8,7.65957446808511,0.875,8,10,9.57446808510638,0.8,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.642857142857143,0.166666666666667,0.19047619047619,18,27,25.8510638297872,0.666666666666667,6,7,6.70212765957447,0.857142857142857,7,8,7.65957446808511,0.875,0.693877551020408,28,34,32.5531914893617,0.823529411764706,0.617647058823529,0.147058823529412,0.235294117647059,16,21,20.1063829787234,0.761904761904762,5,5,4.78723404255319,1,7,8,7.65957446808511,0.875,1,1,0.957446808510638,0.0238095238095238,1,0,1,0,4,3.82978723404255,0.0816326530612245,0,0,1,0.957446808510638,0.0204081632653061,0.0238095238095238,0,4,6,5.74468085106383,0.122448979591837,0.666666666666667,0,0,NA,0,0,1,1,1,0,0,0,0,1,4,3.82978723404255,3,1,0.75,1,1,3,0,2.87234042553191,0,0,0,0,NA,2,4,6,5.74468085106383,3,2.87234042553191,20,6,16,15.3191489361702,14,2,2,1.91489361702128,0,3,2.87234042553191,2,1.91489361702128,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA
"Edmonds","ORL",1,97,1,0,1,0.927835051546392,0,0,0,1,0.093192435930874,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,18,28,25.979381443299,0.642857142857143,18,28,25.979381443299,0.642857142857143,11,12,11.1340206185567,0.916666666666667,0.428571428571429,0.428571428571429,0.285714285714286,0.285714285714286,3,12,11.1340206185567,0.25,7,8,7.42268041237113,0.875,8,8,7.42268041237113,1,0.464285714285714,0.5,0.0357142857142857,10,13,12.0618556701031,0.769230769230769,7,14,12.9896907216495,0.5,1,1,0.927835051546392,1,0.464285714285714,0.5,0.0357142857142857,10,13,12.0618556701031,0.769230769230769,7,14,12.9896907216495,0.5,1,1,0.927835051546392,1,1,0,0,1,5,1,0,4,6,0.428571428571429,0.285714285714286,0.285714285714286,3,12,11.1340206185567,0.25,7,8,7.42268041237113,0.875,8,8,7.42268041237113,1,0.428571428571429,11,12,11.1340206185567,0.916666666666667,0.166666666666667,0.333333333333333,0.5,1,2,1.85567010309278,0.5,4,4,3.71134020618557,1,6,6,5.56701030927835,1,0,2,1.85567010309278,0.0714285714285714,0,2,0,0,0,0,0,NA,1,4,3.71134020618557,0.142857142857143,0.142857142857143,0.25,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,4,3.71134020618557,3,1,0.75,0,2,3,0,2.78350515463918,0,0,0,0,NA,3,0,3,2.78350515463918,3,2.78350515463918,22,5,10,9.27835051546392,4,6,2,1.85567010309278,0,6,5.56701030927835,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA
"Edwards","ORL",1,62,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,10,15,21.7741935483871,0.666666666666667,10,15,21.7741935483871,0.666666666666667,6,7,10.1612903225806,0.857142857142857,0.466666666666667,0.6,0.0666666666666667,0.333333333333333,4,9,13.0645161290323,0.444444444444444,1,1,1.45161290322581,1,5,5,7.25806451612903,1,0.2,0.666666666666667,0.133333333333333,2,3,4.35483870967742,0.666666666666667,8,10,14.5161290322581,0.8,0,2,2.90322580645161,0,0.2,0.666666666666667,0.133333333333333,2,3,4.35483870967742,0.666666666666667,8,10,14.5161290322581,0.8,0,2,2.90322580645161,0,0,0,0,0,7,1,0,1,1,0.6,0.0666666666666667,0.333333333333333,4,9,13.0645161290323,0.444444444444444,1,1,1.45161290322581,1,5,5,7.25806451612903,1,0.466666666666667,6,7,10.1612903225806,0.857142857142857,0.428571428571429,0.142857142857143,0.428571428571429,2,3,4.35483870967742,0.666666666666667,1,1,1.45161290322581,1,3,3,4.35483870967742,1,0,0,0,0,NA,0,0,0,1,1.45161290322581,0.0666666666666667,0,0,2,2.90322580645161,0.133333333333333,0.133333333333333,0,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,1,0,1,0,1.45161290322581,6,8.70967741935484,1,5,0.166666666666667,0,0,0,0,0,0,15,2,6,8.70967741935484,5,1,0,0,0,2,2.90322580645161,1,1.45161290322581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA
"Elby","BOS",1,13,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,4,10,69.2307692307692,0.4,2,6,41.5384615384615,0.333333333333333,0,0,0,NA,0,0.7,0.1,0.2,2,7,48.4615384615385,0.285714285714286,0,1,6.92307692307692,0,2,2,13.8461538461538,1,0.1,0.8,0.1,0,1,6.92307692307692,0,4,8,55.3846153846154,0.5,0,1,6.92307692307692,0,0.1,0.8,0.1,0,1,6.92307692307692,0,4,8,55.3846153846154,0.5,0,1,6.92307692307692,0,0,0,0,0,4,0,0,0,0,0.666666666666667,0.166666666666667,0.166666666666667,1,4,27.6923076923077,0.25,0,1,6.92307692307692,0,1,1,6.92307692307692,1,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,1,6.92307692307692,0.166666666666667,0,1,0,0,1,6.92307692307692,0.1,0,0,0,0,0,0,NA,2,3,20.7692307692308,0.3,0.666666666666667,0,0,NA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,NA,1,1,2,0,13.8461538461538,1,6.92307692307692,1,0,1,1,0,1,6.92307692307692,0,0,1,1,3,20.7692307692308,0,3,4,27.6923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA
"Engen","BOS",1,93,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,55,66,63.8709677419355,0.833333333333333,54,64,61.9354838709677,0.84375,7,9,8.70967741935484,0.777777777777778,0.140625,0.621212121212121,0.242424242424242,0.136363636363636,30,41,39.6774193548387,0.731707317073171,16,16,15.4838709677419,1,9,9,8.70967741935484,1,0.0303030303030303,0.606060606060606,0.363636363636364,1,2,1.93548387096774,0.5,32,40,38.7096774193548,0.8,22,24,23.2258064516129,0.916666666666667,0.0303030303030303,0.606060606060606,0.363636363636364,1,2,1.93548387096774,0.5,32,40,38.7096774193548,0.8,22,24,23.2258064516129,0.916666666666667,12,10,0,5,25,2,0,0,1,0.625,0.234375,0.140625,30,40,38.7096774193548,0.75,15,15,14.5161290322581,1,9,9,8.70967741935484,1,0.136363636363636,7,9,8.70967741935484,0.777777777777778,0.777777777777778,0.111111111111111,0.111111111111111,5,7,6.7741935483871,0.714285714285714,1,1,0.967741935483871,1,1,1,0.967741935483871,1,0,1,0.967741935483871,0.015625,0,0,1,0,4,3.87096774193548,0.0606060606060606,0,0,2,1.93548387096774,0.0303030303030303,0.03125,0,0,0,0,0,NA,0,0,NA,0,0,1,2,0.5,0,0,0,0,2,1,0.967741935483871,1,0,1,1,0,1,0,0.967741935483871,7,6.7741935483871,6,1,0.857142857142857,1,0,1,0.967741935483871,0,0,5,2,14,13.5483870967742,8,6,1,0.967741935483871,0,5,4.83870967741935,2,1.93548387096774,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA
"Erceg","WNYF",1,94,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,30,33,31.5957446808511,0.909090909090909,27,29,27.7659574468085,0.931034482758621,20,21,20.1063829787234,0.952380952380952,0.724137931034483,0.606060606060606,0.121212121212121,0.272727272727273,17,20,19.1489361702128,0.85,4,4,3.82978723404255,1,9,9,8.61702127659574,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.620689655172414,0.103448275862069,0.275862068965517,16,18,17.2340425531915,0.888888888888889,3,3,2.87234042553191,1,8,8,7.65957446808511,1,0.636363636363636,20,21,20.1063829787234,0.952380952380952,0.619047619047619,0.0952380952380952,0.285714285714286,12,13,12.4468085106383,0.923076923076923,2,2,1.91489361702128,1,6,6,5.74468085106383,1,0,0,0,0,NA,0,0,4,6,5.74468085106383,0.181818181818182,0.666666666666667,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,3,4,0.75,0,0,0,0,4,1,0.957446808510638,1,0,1,0,0,0,0,0,4,3.82978723404255,3,1,0.75,0,2,2,1.91489361702128,1,0.957446808510638,21,2,4,3.82978723404255,4,0,1,0.957446808510638,0,2,1.91489361702128,4,3.82978723404255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA
"Evans","ORL",1,73,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,21,29,35.7534246575342,0.724137931034483,21,29,35.7534246575342,0.724137931034483,8,10,12.3287671232877,0.8,0.344827586206897,0.482758620689655,0.310344827586207,0.206896551724138,8,14,17.2602739726027,0.571428571428571,7,9,11.0958904109589,0.777777777777778,6,6,7.3972602739726,1,0.275862068965517,0.689655172413793,0.0344827586206897,4,8,9.86301369863014,0.5,17,20,24.6575342465753,0.85,0,1,1.23287671232877,0,0.275862068965517,0.689655172413793,0.0344827586206897,4,8,9.86301369863014,0.5,17,20,24.6575342465753,0.85,0,1,1.23287671232877,0,0,0,0,0,15,2,0,1,3,0.482758620689655,0.310344827586207,0.206896551724138,8,14,17.2602739726027,0.571428571428571,7,9,11.0958904109589,0.777777777777778,6,6,7.3972602739726,1,0.344827586206897,8,10,12.3287671232877,0.8,0.3,0.4,0.3,2,3,3.6986301369863,0.666666666666667,3,4,4.93150684931507,0.75,3,3,3.6986301369863,1,0,2,2.46575342465753,0.0689655172413793,0,1,1,0,2,2.46575342465753,0.0689655172413793,0,0,1,1.23287671232877,0.0344827586206897,0.0344827586206897,0,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,4,4.93150684931507,2,2,0.5,1,0,3,0,3.6986301369863,6,7.3972602739726,0,6,0,1,1,2,2.46575342465753,0,0,15,5,10,12.3287671232877,4,6,1,1.23287671232877,0,1,1.23287671232877,1,1.23287671232877,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA
"Farquharson","WAS",1,29,0,0,2,6.20689655172414,1,2,0,0,0.225802072385528,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,3,4,12.4137931034483,0.75,3,4,12.4137931034483,0.75,3,4,12.4137931034483,0.75,1,0,0.5,0.5,0,0,0,NA,1,2,6.20689655172414,0.5,2,2,6.20689655172414,1,0.5,0.5,0,1,2,6.20689655172414,0.5,2,2,6.20689655172414,1,0,0,0,NA,0.5,0.5,0,1,2,6.20689655172414,0.5,2,2,6.20689655172414,1,0,0,0,NA,0,0,0,0,2,0,0,0,1,0,0.5,0.5,0,0,0,NA,1,2,6.20689655172414,0.5,2,2,6.20689655172414,1,1,3,4,12.4137931034483,0.75,0,0.5,0.5,0,0,0,NA,1,2,6.20689655172414,0.5,2,2,6.20689655172414,1,0,1,3.10344827586207,0.25,0,1,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,4,12.4137931034483,1,3,0.25,1,4,8,0,24.8275862068966,2,6.20689655172414,2,0,1,0,1,1,3.10344827586207,0,0,4,1,1,3.10344827586207,1,0,0,0,0,2,6.20689655172414,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA
"Fishlock","SRFC",1,95,1,0,3,2.84210526315789,0.333333333333333,1,0,2,0.316566052699946,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.947368421052632,0,0,0,1,0,0,0,54,72,68.2105263157895,0.75,50,68,64.4210526315789,0.735294117647059,29,36,34.1052631578947,0.805555555555556,0.529411764705882,0.5,0.333333333333333,0.166666666666667,22,36,34.1052631578947,0.611111111111111,20,24,22.7368421052632,0.833333333333333,12,12,11.3684210526316,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.514705882352941,0.323529411764706,0.161764705882353,21,35,33.1578947368421,0.6,18,22,20.8421052631579,0.818181818181818,11,11,10.4210526315789,1,0.5,29,36,34.1052631578947,0.805555555555556,0.416666666666667,0.361111111111111,0.222222222222222,10,15,14.2105263157895,0.666666666666667,11,13,12.3157894736842,0.846153846153846,8,8,7.57894736842105,1,0,1,0.947368421052632,0.0147058823529412,0,1,0,0,6,5.68421052631579,0.0833333333333333,0,1,6,5.68421052631579,0.0833333333333333,0.0882352941176471,0.166666666666667,1,1,0.947368421052632,0.0138888888888889,1,0,0,NA,0,0,3,3,1,0,0,0,0,3,4,3.78947368421053,4,0,1,0,2,2,0,1.89473684210526,2,1.89473684210526,0,2,0,4,2,6,5.68421052631579,2,1.89473684210526,24,8,11,10.4210526315789,7,4,1,0.947368421052632,0,1,0.947368421052632,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA
