"Player","Team","MP","GS","Goals","Shots","Shots.per.90","Shot.Accuracy","Shot.GK.Stop","Shot.Def.Stop","Shot.Miss","Shot.Pressd","Pct.Shots.Pressd","A6.Shots","A18.Shots","A3L.Shots","A3C.Shots","A3R.Shots","Far.Shots","Assists","Key.Passes","KP.to.Goal","Key.Assists","Second.Assists","Unscored.Key.Passes","KP.Goal","Assists.per.90","Key.Passes.per.90","Assists.per.Pass","Key.Passes.per.Pass","Big.Chances","Big.Chances.per.90","BC.Scored","BC.to.Goal","BC.SOG","BC.Shot.Miss","BC.Dispossess","BC.Created","BC.Lost","Pass.Comp","Pass.Att","Pass.Comp.Pct","opPass.Comp","opPass.Att","opPass.Comp.Pct","opPPass.Comp","opPPass.Att","opPPass.Comp.Pct","Pct.opPass.Pressd","rFreq.Pass.Fwd","rFreq.Pass.Side","rFreq.Pass.Back","fwPass.Comp","fwPass.Att","fwPass.Comp.Pct","sPass.Comp","sPass.Att","sPass.Comp.Pct","bPass.Comp","bPass.Att","bPass.Comp.Pct","rFreq.opPass.Fwd","rFreq.opPass.Side","rFreq.opPass.Back","fwopPass.Comp","fwopPass.Att","fwopPass.Comp.Pct","sopPass.Comp","sopPass.Att","sopPass.Comp.Pct","bopPass.Comp","bopPass.Att","bopPass.Comp.Pct","Pct.Pass.Pressd","PPass.Comp","PPass.Att","PPass.Comp.Pct","rFreq.PPass.Fwd","rFreq.PPass.Side","rFreq.PPass.Back","fwPPass.Comp","fwPPass.Att","fwPPass.Comp.Pct","sPPass.Comp","sPPass.Att","sPPass.Comp.Pct","bPPass.Comp","bPPass.Att","bPPass.Comp.Pct","Cross.Comp","Cross.Att","Cross.Att.per.90","Cross.Att.per.Pass","Cross.Att.per.opPass","Cross.Comp.Pct","Corner.Crosses","Deep.Crosses","Launch.Comp","Launch.Att","Launch.Att.per.90","Launch.Att.per.Pass","Launch.Att.per.opPass","Launch.Comp.Pct","Through.Comp","Through.Att","Through.Att.per.90","Through.Att.per.Pass","Through.Att.per.opPass","Through.Comp.Pct","Throw.In.Comp","Throw.In.Att","Throw.In.Att.per.90","Throw.In.Att.per.Pass","Throw.In.Comp.Pct","Corner.Kicks.Completed","CK.Effectiveness","Corner.Kicks.Taken","CK.Assist","CK.Key.Pass","FK.Pass.Comp","FK.Pass.Comp.Pct","FK.Pass.Att","FK.Assist","FK.Key.Pass","FK.Shot","FK.Scored","Free.Kicks.Taken","TO.Won","TO.Win.Pct","Take.Ons","TO.Lost","Dispossessed","Lost.Touches","AD.Won","AD.Win.Pct","Aerial.Duels","AD.Lost","Tackles","Dispossesses","Dribbled","Press.Opp","Challenge.Opp","Recoveries","Def.Recoveries","Poss.Recoveries","Interceptions","Blocks","Clearances","Balls.Shields","Saves","Goals.Allowed","SOG.Faced","GperSOG","BC.SOG.Faced","BC.Saves","BC.Goals.Allowed","GperBCSOG","High.Balls","HB.Won","HB.Lost","HB.Caught","HB.Punched","HB.Parried","HB.Collected","HB.Fouls.Won","Crosses","Crosses.Won","Crosses.Lost","Corner.Kicks","CKs.Won","CKs.Lost","Free.Kicks","FKs.Won","FKs.Lost","Smothers.Won","Smothers.Lost","All.Pass.Comp","Distribution.Success","All.Pass.Att","Throw.Comp","Throw.Comp.Pct","Throw.Att","Drop.Kick.Comp","Drop.Kick.Comp.Pct","Drop.Kick.Att","GK.FK.Comp","GK.FK.Comp.Pct","GK.FK.Att","Int.per.90"
"Hendrich","GER",96,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,59,72,0.819444444444444,43,53,0.811320754716981,30,34,0.882352941176471,0.641509433962264,0.527777777777778,0.222222222222222,0.25,29,38,0.763157894736842,13,16,0.8125,17,18,0.944444444444444,0.509433962264151,0.169811320754717,0.320754716981132,20,27,0.740740740740741,7,9,0.777777777777778,16,17,0.941176470588235,0.472222222222222,30,34,0.882352941176471,0.470588235294118,0.147058823529412,0.382352941176471,13,16,0.8125,4,5,0.8,13,13,1,0,2,1.875,0.0277777777777778,0.0377358490566038,0,2,0,2,5,4.6875,0.0694444444444444,0.0943396226415094,0.4,0,1,0.9375,0.0138888888888889,0.0188679245283019,0,16,19,17.8125,0.263888888888889,0.842105263157895,0,NA,0,0,0,0,NA,0,0,0,0,0,0,2,0.5,4,2,1,1,3,0.6,5,2,0,1,1,8,3,5,0,5,1,2,1,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0.9375
"Henning","GER",55,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,31,37,0.837837837837838,30,36,0.833333333333333,13,14,0.928571428571429,0.388888888888889,0.513513513513513,0.378378378378378,0.108108108108108,14,19,0.736842105263158,14,14,1,3,4,0.75,0.5,0.388888888888889,0.111111111111111,13,18,0.722222222222222,14,14,1,3,4,0.75,0.378378378378378,13,14,0.928571428571429,0.5,0.357142857142857,0.142857142857143,7,7,1,5,5,1,1,2,0.5,0,0,0,0,0,NA,0,0,2,4,6.54545454545454,0.108108108108108,0.111111111111111,0.5,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,3,3,0,0,0,5,0,6,3,2,0,0,2,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0
"Horan","USA",185,2,0,2,0.972972972972973,0,0,0,2,0,0,0,1,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,96,114,0.842105263157895,94,112,0.839285714285714,47,56,0.839285714285714,0.5,0.508771929824561,0.254385964912281,0.236842105263158,42,58,0.724137931034483,28,29,0.96551724137931,26,27,0.962962962962963,0.517857142857143,0.258928571428571,0.223214285714286,42,58,0.724137931034483,28,29,0.96551724137931,24,25,0.96,0.491228070175439,47,56,0.839285714285714,0.464285714285714,0.232142857142857,0.303571428571429,19,26,0.730769230769231,12,13,0.923076923076923,16,17,0.941176470588235,1,2,0.972972972972973,0.0175438596491228,0.0178571428571429,0.5,2,0,2,7,3.40540540540541,0.0614035087719298,0.0625,0.285714285714286,1,2,0.972972972972973,0.0175438596491228,0.0178571428571429,0.5,0,0,0,0,NA,0,NA,0,0,0,2,1,2,0,0,0,0,2,7,0.7,10,3,5,1,9,0.529411764705882,17,8,4,3,1,43,9,17,11,6,8,10,2,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,3.89189189189189
"Houara","FRA",189,2,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,82,110,0.745454545454545,65,86,0.755813953488372,30,37,0.810810810810811,0.430232558139535,0.672727272727273,0.154545454545455,0.172727272727273,48,74,0.648648648648649,15,17,0.882352941176471,19,19,1,0.697674418604651,0.13953488372093,0.162790697674419,41,60,0.683333333333333,10,12,0.833333333333333,14,14,1,0.345454545454545,31,38,0.815789473684211,0.631578947368421,0.157894736842105,0.210526315789474,17,24,0.708333333333333,6,6,1,8,8,1,1,4,1.9047619047619,0.0363636363636364,0.0465116279069767,0.25,1,3,4,14,6.66666666666667,0.127272727272727,0.162790697674419,0.285714285714286,4,7,3.33333333333333,0.0636363636363636,0.0813953488372093,0.571428571428571,16,21,10,0.190909090909091,0.761904761904762,0,NA,0,0,0,1,0.333333333333333,3,0,0,0,0,3,3,0.6,5,2,1,0,6,0.75,8,2,6,2,5,23,5,13,8,5,3,9,9,1,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,1.42857142857143
"Houghton","ENG",287,3,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,42,67,0.626865671641791,35,53,0.660377358490566,11,16,0.6875,0.30188679245283,0.835820895522388,0.134328358208955,0.0298507462686567,33,56,0.589285714285714,8,9,0.888888888888889,1,2,0.5,0.792452830188679,0.169811320754717,0.0377358490566038,26,42,0.619047619047619,8,9,0.888888888888889,1,2,0.5,0.238805970149254,11,16,0.6875,0.8125,0.0625,0.125,9,13,0.692307692307692,1,1,1,1,2,0.5,0,0,0,0,0,NA,0,0,9,30,9.40766550522648,0.447761194029851,0.566037735849057,0.3,0,1,0.313588850174216,0.0149253731343284,0.0188679245283019,0,0,0,0,0,NA,0,NA,0,0,0,7,0.5,14,0,0,1,0,15,2,1,2,0,0,1,17,0.62962962962963,27,10,1,1,4,17,10,22,13,9,2,6,17,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0.627177700348432
"Huth","GER",22,0,0,1,4.09090909090909,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,4,6,0.666666666666667,4,6,0.666666666666667,4,5,0.8,0.833333333333333,0.166666666666667,0.666666666666667,0.166666666666667,1,1,1,3,4,0.75,0,1,0,0.166666666666667,0.666666666666667,0.166666666666667,1,1,1,3,4,0.75,0,1,0,0.833333333333333,4,5,0.8,0.2,0.6,0.2,1,1,1,3,3,1,0,1,0,1,1,4.09090909090909,0.166666666666667,0.166666666666667,1,1,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,1,0.5,2,1,0,0,0,4,1,3,3,0,0,3,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0
"Islacker","GER",92,1,0,1,0.978260869565217,1,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,22,30,0.733333333333333,22,30,0.733333333333333,18,23,0.782608695652174,0.766666666666667,0.2,0.233333333333333,0.566666666666667,3,6,0.5,3,7,0.428571428571429,16,17,0.941176470588235,0.2,0.233333333333333,0.566666666666667,3,6,0.5,3,7,0.428571428571429,16,17,0.941176470588235,0.766666666666667,18,23,0.782608695652174,0.173913043478261,0.304347826086957,0.521739130434783,3,4,0.75,3,7,0.428571428571429,12,12,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,1,2,1.95652173913043,0.0666666666666667,0.0666666666666667,0.5,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,1,0.5,2,1,1,3,2,0.285714285714286,7,5,0,1,1,19,2,8,2,6,0,3,1,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0
"J. Scott","ENG",287,3,0,2,0.627177700348432,0.5,1,0,1,1,0.5,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0.313588850174216,0,0,0,0,0,NA,0,0,0,0,0,66,90,0.733333333333333,66,90,0.733333333333333,47,53,0.886792452830189,0.588888888888889,0.444444444444444,0.177777777777778,0.377777777777778,20,40,0.5,14,16,0.875,32,34,0.941176470588235,0.444444444444444,0.177777777777778,0.377777777777778,20,40,0.5,14,16,0.875,32,34,0.941176470588235,0.588888888888889,47,53,0.886792452830189,0.377358490566038,0.188679245283019,0.433962264150943,15,20,0.75,9,10,0.9,23,23,1,1,1,0.313588850174216,0.0111111111111111,0.0111111111111111,1,1,0,0,0,0,0,0,NA,4,7,2.19512195121951,0.0777777777777778,0.0777777777777778,0.571428571428571,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,4,0.333333333333333,12,8,9,13,33,0.532258064516129,62,29,4,2,4,87,14,28,21,7,5,3,1,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,1.56794425087108
"Johnston","USA",113,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,33,40,0.825,33,39,0.846153846153846,3,4,0.75,0.102564102564103,0.6,0.3,0.1,17,24,0.708333333333333,12,12,1,4,4,1,0.58974358974359,0.307692307692308,0.102564102564103,17,23,0.739130434782609,12,12,1,4,4,1,0.1,3,4,0.75,0.75,0.25,0,2,3,0.666666666666667,1,1,1,0,0,NA,0,0,0,0,0,NA,0,0,1,5,3.98230088495575,0.125,0.128205128205128,0.2,0,1,0.79646017699115,0.025,0.0256410256410256,0,0,1,0.79646017699115,0.025,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,3,1,3,0,1,1,1,0.2,5,4,2,0,1,4,0,9,7,1,0,3,4,1,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0
"Kemme","GER",141,2,0,2,1.27659574468085,0.5,1,0,1,1,0.5,0,1,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,56,74,0.756756756756757,43,59,0.728813559322034,35,46,0.760869565217391,0.779661016949153,0.635135135135135,0.202702702702703,0.162162162162162,34,47,0.723404255319149,12,15,0.8,10,12,0.833333333333333,0.644067796610169,0.203389830508475,0.152542372881356,26,38,0.684210526315789,9,12,0.75,8,9,0.888888888888889,0.621621621621622,35,46,0.760869565217391,0.630434782608696,0.217391304347826,0.152173913043478,21,29,0.724137931034483,7,10,0.7,7,7,1,3,4,2.5531914893617,0.0540540540540541,0.0677966101694915,0.75,4,0,1,4,2.5531914893617,0.0540540540540541,0.0677966101694915,0.25,1,1,0.638297872340426,0.0135135135135135,0.0169491525423729,1,13,15,9.57446808510638,0.202702702702703,0.866666666666667,0,NA,0,0,0,0,NA,0,0,0,0,0,0,4,0.4,10,6,1,0,6,0.461538461538462,13,7,3,2,3,17,5,17,12,5,1,2,2,1,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0.638297872340426
"Kerschowski","GER",165,2,0,2,1.09090909090909,1,1,1,0,1,0.5,0,2,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,31,36,0.861111111111111,26,29,0.896551724137931,22,24,0.916666666666667,0.827586206896552,0.138888888888889,0.388888888888889,0.472222222222222,3,5,0.6,11,14,0.785714285714286,17,17,1,0.172413793103448,0.310344827586207,0.517241379310345,3,5,0.6,8,9,0.888888888888889,15,15,1,0.666666666666667,22,24,0.916666666666667,0.208333333333333,0.291666666666667,0.5,3,5,0.6,7,7,1,12,12,1,0,1,0.545454545454545,0.0277777777777778,0.0344827586206897,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,NA,5,7,3.81818181818182,0.194444444444444,0.714285714285714,0,NA,0,0,0,0,NA,0,0,0,0,0,0,5,0.625,8,3,1,3,7,0.777777777777778,9,2,0,1,1,27,5,6,2,4,2,1,1,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,1.09090909090909
"Kirby","ENG",30,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,2,4,0.5,2,4,0.5,1,2,0.5,0.5,0.5,0.25,0.25,1,2,0.5,1,1,1,0,1,0,0.5,0.25,0.25,1,2,0.5,1,1,1,0,1,0,0.5,1,2,0.5,0,0.5,0.5,0,0,NA,1,1,1,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,6,2,2,1,1,0,1,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0
"Klingenberg","USA",279,3,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,2,1,1,1,0,0,1,0.645161290322581,0.32258064516129,0,0,0,0,0,NA,0,0,0,0,0,109,146,0.746575342465753,70,91,0.769230769230769,39,49,0.795918367346939,0.538461538461538,0.650684931506849,0.136986301369863,0.212328767123288,60,95,0.631578947368421,18,20,0.9,31,31,1,0.582417582417582,0.142857142857143,0.274725274725275,34,53,0.641509433962264,11,13,0.846153846153846,25,25,1,0.335616438356164,39,49,0.795918367346939,0.510204081632653,0.183673469387755,0.306122448979592,16,25,0.64,8,9,0.888888888888889,15,15,1,1,6,1.93548387096774,0.0410958904109589,0.0659340659340659,0.166666666666667,4,2,7,14,4.51612903225806,0.0958904109589041,0.153846153846154,0.5,2,3,0.967741935483871,0.0205479452054795,0.032967032967033,0.666666666666667,36,48,15.4838709677419,0.328767123287671,0.75,0,NA,0,0,0,3,0.428571428571429,7,0,0,0,0,7,6,0.6,10,4,1,1,5,0.384615384615385,13,8,3,0,1,32,8,25,18,7,8,10,3,1,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,2.58064516129032
"Krieger","USA",94,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,22,33,0.666666666666667,14,19,0.736842105263158,7,8,0.875,0.421052631578947,0.787878787878788,0.0909090909090909,0.121212121212121,16,26,0.615384615384615,2,3,0.666666666666667,4,4,1,0.684210526315789,0.157894736842105,0.157894736842105,9,13,0.692307692307692,2,3,0.666666666666667,3,3,1,0.242424242424242,7,8,0.875,0.5,0.125,0.375,3,4,0.75,1,1,1,3,3,1,0,2,1.91489361702128,0.0606060606060606,0.105263157894737,0,1,1,0,1,0.957446808510638,0.0303030303030303,0.0526315789473684,0,0,0,0,0,0,NA,8,14,13.4042553191489,0.424242424242424,0.571428571428571,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,1,0,1,0,0,6,6,1,0,2,9,7,7,2,5,1,2,7,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0.957446808510638
"Lavogez","FRA",105,1,0,1,0.857142857142857,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.857142857142857,0,0,0,0,0,NA,0,0,0,0,0,20,27,0.740740740740741,19,26,0.730769230769231,12,14,0.857142857142857,0.538461538461538,0.444444444444444,0.222222222222222,0.333333333333333,7,12,0.583333333333333,5,6,0.833333333333333,8,9,0.888888888888889,0.461538461538462,0.192307692307692,0.346153846153846,7,12,0.583333333333333,4,5,0.8,8,9,0.888888888888889,0.518518518518518,12,14,0.857142857142857,0.357142857142857,0.214285714285714,0.428571428571429,3,5,0.6,3,3,1,6,6,1,1,2,1.71428571428571,0.0740740740740741,0.0769230769230769,0.5,1,1,1,2,1.71428571428571,0.0740740740740741,0.0769230769230769,0.5,1,1,0.857142857142857,0.037037037037037,0.0384615384615385,1,0,0,0,0,NA,1,1,1,0,0,0,NA,0,0,0,0,0,0,3,0.75,4,1,4,0,4,0.444444444444444,9,5,1,0,3,15,3,3,2,1,0,4,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0
"Le Sommer","FRA",120,1,0,2,1.5,0.5,1,0,1,1,0.5,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0,1,29,39,0.743589743589744,29,39,0.743589743589744,25,33,0.757575757575758,0.846153846153846,0.256410256410256,0.333333333333333,0.41025641025641,6,10,0.6,8,13,0.615384615384615,15,16,0.9375,0.256410256410256,0.333333333333333,0.41025641025641,6,10,0.6,8,13,0.615384615384615,15,16,0.9375,0.846153846153846,25,33,0.757575757575758,0.212121212121212,0.393939393939394,0.393939393939394,5,7,0.714285714285714,8,13,0.615384615384615,12,13,0.923076923076923,0,1,0.75,0.0256410256410256,0.0256410256410256,0,1,0,0,0,0,0,0,NA,1,1,0.75,0.0256410256410256,0.0256410256410256,1,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.6,5,2,4,2,6,0.285714285714286,21,15,1,1,6,18,7,10,5,5,1,2,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0.75
"Lloyd","USA",286,3,0,1,0.314685314685315,0,0,0,1,1,1,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,53,68,0.779411764705882,53,68,0.779411764705882,37,45,0.822222222222222,0.661764705882353,0.632352941176471,0.132352941176471,0.235294117647059,32,43,0.744186046511628,6,9,0.666666666666667,15,16,0.9375,0.632352941176471,0.132352941176471,0.235294117647059,32,43,0.744186046511628,6,9,0.666666666666667,15,16,0.9375,0.661764705882353,37,45,0.822222222222222,0.6,0.155555555555556,0.244444444444444,22,27,0.814814814814815,5,7,0.714285714285714,10,11,0.909090909090909,0,0,0,0,0,NA,0,0,3,5,1.57342657342657,0.0735294117647059,0.0735294117647059,0.6,2,6,1.88811188811189,0.0882352941176471,0.0882352941176471,0.333333333333333,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,1,0,1,11,0.785714285714286,14,3,5,7,9,0.321428571428571,28,19,3,2,6,67,11,16,10,6,3,11,1,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0.944055944055944
"Magull","GER",17,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,8,9,0.888888888888889,8,9,0.888888888888889,7,8,0.875,0.888888888888889,0.222222222222222,0.444444444444444,0.333333333333333,2,2,1,3,4,0.75,3,3,1,0.222222222222222,0.444444444444444,0.333333333333333,2,2,1,3,4,0.75,3,3,1,0.888888888888889,7,8,0.875,0.25,0.375,0.375,2,2,1,2,3,0.666666666666667,3,3,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,1,1,1,0,2,0,1,1,1,0,0,0,0,3,0,3,1,2,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0
"Maier","GER",126,1,0,1,0.714285714285714,1,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,46,68,0.676470588235294,29,46,0.630434782608696,22,29,0.758620689655172,0.630434782608696,0.647058823529412,0.147058823529412,0.205882352941176,24,44,0.545454545454545,9,10,0.9,13,14,0.928571428571429,0.695652173913043,0.108695652173913,0.195652173913043,17,32,0.53125,4,5,0.8,8,9,0.888888888888889,0.426470588235294,22,29,0.758620689655172,0.620689655172414,0.137931034482759,0.241379310344828,13,18,0.722222222222222,3,4,0.75,6,7,0.857142857142857,4,5,3.57142857142857,0.0735294117647059,0.108695652173913,0.8,3,2,3,5,3.57142857142857,0.0735294117647059,0.108695652173913,0.6,0,1,0.714285714285714,0.0147058823529412,0.0217391304347826,0,17,22,15.7142857142857,0.323529411764706,0.772727272727273,0,NA,0,0,0,0,NA,0,0,0,0,0,0,2,1,2,0,3,2,7,0.777777777777778,9,2,1,1,8,11,12,12,6,6,3,3,6,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,2.14285714285714
"Majri","FRA",189,2,0,1,0.476190476190476,0,0,0,1,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,77,95,0.810526315789474,63,78,0.807692307692308,30,36,0.833333333333333,0.461538461538462,0.452631578947368,0.326315789473684,0.221052631578947,30,43,0.697674418604651,26,31,0.838709677419355,21,21,1,0.512820512820513,0.243589743589744,0.243589743589744,27,40,0.675,17,19,0.894736842105263,19,19,1,0.378947368421053,30,36,0.833333333333333,0.472222222222222,0.361111111111111,0.166666666666667,12,17,0.705882352941177,12,13,0.923076923076923,6,6,1,2,3,1.42857142857143,0.0315789473684211,0.0384615384615385,0.666666666666667,3,0,1,5,2.38095238095238,0.0526315789473684,0.0641025641025641,0.2,8,8,3.80952380952381,0.0842105263157895,0.102564102564103,1,11,11,5.23809523809524,0.115789473684211,1,3,0.5,6,0,0,0,NA,0,0,0,1,0,1,5,0.714285714285714,7,2,1,2,3,0.375,8,5,4,2,4,29,5,14,10,4,4,12,6,1,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,1.9047619047619
"Marozsan","GER",143,2,0,2,1.25874125874126,0.5,1,0,1,0,0,0,0,0,2,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,52,62,0.838709677419355,52,62,0.838709677419355,41,46,0.891304347826087,0.741935483870968,0.5,0.258064516129032,0.241935483870968,22,31,0.709677419354839,16,16,1,14,15,0.933333333333333,0.5,0.258064516129032,0.241935483870968,22,31,0.709677419354839,16,16,1,14,15,0.933333333333333,0.741935483870968,41,46,0.891304347826087,0.456521739130435,0.282608695652174,0.260869565217391,17,21,0.80952380952381,13,13,1,11,12,0.916666666666667,1,2,1.25874125874126,0.032258064516129,0.032258064516129,0.5,2,0,0,1,0.629370629370629,0.0161290322580645,0.0161290322580645,0,0,1,0.629370629370629,0.0161290322580645,0.0161290322580645,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.75,4,1,3,2,8,0.615384615384615,13,5,1,1,6,21,6,20,9,11,4,4,6,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,2.51748251748252
